Time,in,out
9.098000,1.513241,0.000000
9.099000,1.513248,0.000000
9.100000,1.513255,0.000000
9.101000,1.513262,0.000000
9.102000,1.513269,0.000000
9.103000,1.513275,0.000000
9.104000,1.513281,0.000000
9.105000,1.513286,0.000000
9.106000,1.513292,0.000000
9.107000,1.513297,0.000000
9.108000,1.513301,0.000000
9.109000,1.513305,0.000000
9.110000,1.513309,0.000000
9.111000,1.513313,0.000000
9.112000,1.513316,0.000000
9.113000,1.513319,0.000000
9.114000,1.513322,0.000000
9.115000,1.513324,0.000000
9.116000,1.513326,0.000000
9.117000,1.513328,0.000000
9.118000,1.513329,0.000000
9.119000,1.513330,0.000000
9.120000,1.513331,0.000000
9.121000,1.513331,0.000000
9.122000,1.513331,0.000000
9.123000,1.513331,0.000000
9.124000,1.513330,0.000000
9.125000,1.513329,0.000000
9.126000,1.513328,0.000000
9.127000,1.513326,0.000000
9.128000,1.513324,0.000000
9.129000,1.513322,0.000000
9.130000,1.513319,0.000000
9.131000,1.513316,0.000000
9.132000,1.513313,0.000000
9.133000,1.513309,0.000000
9.134000,1.513305,0.000000
9.135000,1.513301,0.000000
9.136000,1.513297,0.000000
9.137000,1.513292,0.000000
9.138000,1.513287,0.000000
9.139000,1.513281,0.000000
9.140000,1.513275,0.000000
9.141000,1.513269,0.000000
9.142000,1.513262,0.000000
9.143000,1.513256,0.000000
9.144000,1.513249,0.000000
9.145000,1.513241,0.000000
9.146000,1.513233,0.000000
9.147000,1.513225,0.000000
9.148000,1.513217,0.000000
9.149000,1.513208,0.000000
9.150000,1.513199,0.000000
9.151000,1.513190,0.000000
9.152000,1.513180,0.000000
9.153000,1.513170,0.000000
9.154000,1.513160,0.000000
9.155000,1.513149,0.000000
9.156000,1.513138,0.000000
9.157000,1.513127,0.000000
9.158000,1.513115,0.000000
9.159000,1.513103,0.000000
9.160000,1.513091,0.000000
9.161000,1.513078,0.000000
9.162000,1.513065,0.000000
9.163000,1.513052,0.000000
9.164000,1.513039,0.000000
9.165000,1.513025,0.000000
9.166000,1.513011,0.000000
9.167000,1.512996,0.000000
9.168000,1.512982,0.000000
9.169000,1.512967,0.000000
9.170000,1.512951,0.000000
9.171000,1.512935,0.000000
9.172000,1.512919,0.000000
9.173000,1.512903,0.000000
9.174000,1.512886,0.000000
9.175000,1.512870,0.000000
9.176000,1.512852,0.000000
9.177000,1.512835,0.000000
9.178000,1.512817,0.000000
9.179000,1.512799,0.000000
9.180000,1.512780,0.000000
9.181000,1.512761,0.000000
9.182000,1.512742,0.000000
9.183000,1.512723,0.000000
9.184000,1.512703,0.000000
9.185000,1.512683,0.000000
9.186000,1.512663,0.000000
9.187000,1.512642,0.000000
9.188000,1.512621,0.000000
9.189000,1.512600,0.000000
9.190000,1.512579,0.000000
9.191000,1.512557,0.000000
9.192000,1.512535,0.000000
9.193000,1.512512,0.000000
9.194000,1.512490,0.000000
9.195000,1.512466,0.000000
9.196000,1.512443,0.000000
9.197000,1.512420,0.000000
9.198000,1.512396,0.000000
9.199000,1.512371,0.000000
9.200000,1.512347,0.000000
9.201000,1.512322,0.000000
9.202000,1.512297,0.000000
9.203000,1.512271,0.000000
9.204000,1.512246,0.000000
9.205000,1.512220,0.000000
9.206000,1.512193,0.000000
9.207000,1.512167,0.000000
9.208000,1.512140,0.000000
9.209000,1.512113,0.000000
9.210000,1.512085,0.000000
9.211000,1.512058,0.000000
9.212000,1.512030,0.000000
9.213000,1.512001,0.000000
9.214000,1.511973,0.000000
9.215000,1.511944,0.000000
9.216000,1.511915,0.000000
9.217000,1.511885,0.000000
9.218000,1.511855,0.000000
9.219000,1.511825,0.000000
9.220000,1.511795,0.000000
9.221000,1.511764,0.000000
9.222000,1.511733,0.000000
9.223000,1.511702,0.000000
9.224000,1.511671,0.000000
9.225000,1.511639,0.000000
9.226000,1.511607,0.000000
9.227000,1.511575,0.000000
9.228000,1.511542,0.000000
9.229000,1.511509,0.000000
9.230000,1.511476,0.000000
9.231000,1.511443,0.000000
9.232000,1.511409,0.000000
9.233000,1.511375,0.000000
9.234000,1.511341,0.000000
9.235000,1.511306,0.000000
9.236000,1.511271,0.000000
9.237000,1.511236,0.000000
9.238000,1.511201,0.000000
9.239000,1.511165,0.000000
9.240000,1.511129,0.000000
9.241000,1.511093,0.000000
9.242000,1.511057,0.000000
9.243000,1.511020,0.000000
9.244000,1.510983,0.000000
9.245000,1.510946,0.000000
9.246000,1.510909,0.000000
9.247000,1.510871,0.000000
9.248000,1.510833,0.000000
9.249000,1.510795,0.000000
9.250000,1.510756,0.000000
9.251000,1.510717,0.000000
9.252000,1.510678,0.000000
9.253000,1.510639,0.000000
9.254000,1.510599,0.000000
9.255000,1.510559,0.000000
9.256000,1.510519,0.000000
9.257000,1.510479,0.000000
9.258000,1.510438,0.000000
9.259000,1.510397,0.000000
9.260000,1.510356,0.000000
9.261000,1.510315,0.000000
9.262000,1.510273,0.000000
9.263000,1.510231,0.000000
9.264000,1.510189,0.000000
9.265000,1.510147,0.000000
9.266000,1.510104,0.000000
9.267000,1.510061,0.000000
9.268000,1.510018,0.000000
9.269000,1.509975,0.000000
9.270000,1.509931,0.000000
9.271000,1.509887,0.000000
9.272000,1.509843,0.000000
9.273000,1.509799,0.000000
9.274000,1.509754,0.000000
9.275000,1.509710,0.000000
9.276000,1.509664,0.000000
9.277000,1.509619,0.000000
9.278000,1.509574,0.000000
9.279000,1.509528,0.000000
9.280000,1.509482,0.000000
9.281000,1.509435,0.000000
9.282000,1.509389,0.000000
9.283000,1.509342,0.000000
9.284000,1.509295,0.000000
9.285000,1.509248,0.000000
9.286000,1.509201,0.000000
9.287000,1.509153,0.000000
9.288000,1.509105,0.000000
9.289000,1.509057,0.000000
9.290000,1.509009,0.000000
9.291000,1.508960,0.000000
9.292000,1.508911,0.000000
9.293000,1.508862,0.000000
9.294000,1.508813,0.000000
9.295000,1.508763,0.000000
9.296000,1.508714,0.000000
9.297000,1.508664,0.000000
9.298000,1.508614,0.000000
9.299000,1.508563,0.000000
9.300000,1.508513,0.000000
9.301000,1.508462,0.000000
9.302000,1.508411,0.000000
9.303000,1.508360,0.000000
9.304000,1.508308,0.000000
9.305000,1.508256,0.000000
9.306000,1.508205,0.000000
9.307000,1.508152,0.000000
9.308000,1.508100,0.000000
9.309000,1.508048,0.000000
9.310000,1.507995,0.000000
9.311000,1.507942,0.000000
9.312000,1.507889,0.000000
9.313000,1.507835,0.000000
9.314000,1.507782,0.000000
9.315000,1.507728,0.000000
9.316000,1.507674,0.000000
9.317000,1.507620,0.000000
9.318000,1.507566,0.000000
9.319000,1.507511,0.000000
9.320000,1.507456,0.000000
9.321000,1.507401,0.000000
9.322000,1.507346,0.000000
9.323000,1.507291,0.000000
9.324000,1.507235,0.000000
9.325000,1.507179,0.000000
9.326000,1.507124,0.000000
9.327000,1.507067,0.000000
9.328000,1.507011,0.000000
9.329000,1.506955,0.000000
9.330000,1.506898,0.000000
9.331000,1.506841,0.000000
9.332000,1.506784,0.000000
9.333000,1.506727,0.000000
9.334000,1.506669,0.000000
9.335000,1.506611,0.000000
9.336000,1.506554,0.000000
9.337000,1.506496,0.000000
9.338000,1.506437,0.000000
9.339000,1.506379,0.000000
9.340000,1.506321,0.000000
9.341000,1.506262,0.000000
9.342000,1.506203,0.000000
9.343000,1.506144,0.000000
9.344000,1.506085,0.000000
9.345000,1.506025,0.000000
9.346000,1.505965,0.000000
9.347000,1.505906,0.000000
9.348000,1.505846,0.000000
9.349000,1.505786,0.000000
9.350000,1.505725,0.000000
9.351000,1.505665,0.000000
9.352000,1.505604,0.000000
9.353000,1.505543,0.000000
9.354000,1.505482,0.000000
9.355000,1.505421,0.000000
9.356000,1.505360,0.000000
9.357000,1.505299,0.000000
9.358000,1.505237,0.000000
9.359000,1.505175,0.000000
9.360000,1.505113,0.000000
9.361000,1.505051,0.000000
9.362000,1.504989,0.000000
9.363000,1.504927,0.000000
9.364000,1.504864,0.000000
9.365000,1.504801,0.000000
9.366000,1.504738,0.000000
9.367000,1.504675,0.000000
9.368000,1.504612,0.000000
9.369000,1.504549,0.000000
9.370000,1.504485,0.000000
9.371000,1.504422,0.000000
9.372000,1.504358,0.000000
9.373000,1.504294,0.000000
9.374000,1.504230,0.000000
9.375000,1.504166,0.000000
9.376000,1.504102,0.000000
9.377000,1.504037,0.000000
9.378000,1.503973,0.000000
9.379000,1.503908,0.000000
9.380000,1.503843,0.000000
9.381000,1.503778,0.000000
9.382000,1.503713,0.000000
9.383000,1.503647,0.000000
9.384000,1.503582,0.000000
9.385000,1.503516,0.000000
9.386000,1.503451,0.000000
9.387000,1.503385,0.000000
9.388000,1.503319,0.000000
9.389000,1.503253,0.000000
9.390000,1.503187,0.000000
9.391000,1.503120,0.000000
9.392000,1.503054,0.000000
9.393000,1.502987,0.000000
9.394000,1.502921,0.000000
9.395000,1.502854,0.000000
9.396000,1.502787,0.000000
9.397000,1.502720,0.000000
9.398000,1.502653,0.000000
9.399000,1.502585,0.000000
9.400000,1.502518,0.000000
9.401000,1.502450,0.000000
9.402000,1.502383,0.000000
9.403000,1.502315,0.000000
9.404000,1.502247,0.000000
9.405000,1.502179,0.000000
9.406000,1.502111,0.000000
9.407000,1.502043,0.000000
9.408000,1.501974,0.000000
9.409000,1.501906,0.000000
9.410000,1.501838,0.000000
9.411000,1.501769,0.000000
9.412000,1.501700,0.000000
9.413000,1.501631,0.000000
9.414000,1.501562,0.000000
9.415000,1.501493,0.000000
9.416000,1.501424,0.000000
9.417000,1.501355,0.000000
9.418000,1.501286,0.000000
9.419000,1.501216,0.000000
9.420000,1.501147,0.000000
9.421000,1.501077,0.000000
9.422000,1.501007,0.000000
9.423000,1.500938,0.000000
9.424000,1.500868,0.000000
9.425000,1.500798,0.000000
9.426000,1.500728,0.000000
9.427000,1.500657,0.000000
9.428000,1.500587,0.000000
9.429000,1.500517,0.000000
9.430000,1.500446,0.000000
9.431000,1.500376,0.000000
9.432000,1.500305,0.000000
9.433000,1.500235,0.000000
9.434000,1.500164,0.000000
9.435000,1.500093,0.000000
9.436000,1.500022,0.000000
9.437000,1.499951,0.000000
9.438000,1.499880,0.000000
9.439000,1.499809,0.000000
9.440000,1.499738,0.001908
9.441000,1.499667,0.001908
9.442000,1.499595,0.001908
9.443000,1.499524,0.001908
9.444000,1.499452,0.001908
9.445000,1.499381,0.001908
9.446000,1.499309,0.001908
9.447000,1.499238,0.001908
9.448000,1.499166,0.001908
9.449000,1.499094,0.001908
9.450000,1.499022,0.009059
9.451000,1.498950,0.009059
9.452000,1.498878,0.009059
9.453000,1.498806,0.009059
9.454000,1.498734,0.009059
9.455000,1.498662,0.009059
9.456000,1.498590,0.009059
9.457000,1.498518,0.009059
9.458000,1.498445,0.009059
9.459000,1.498373,0.009059
9.460000,1.498301,0.016269
9.461000,1.498228,0.016269
9.462000,1.498156,0.016269
9.463000,1.498084,0.016269
9.464000,1.498011,0.016269
9.465000,1.497938,0.016269
9.466000,1.497866,0.016269
9.467000,1.497793,0.016269
9.468000,1.497721,0.016269
9.469000,1.497648,0.016269
9.470000,1.497575,0.023519
9.471000,1.497503,0.023519
9.472000,1.497430,0.023519
9.473000,1.497357,0.023519
9.474000,1.497285,0.023519
9.475000,1.497212,0.023519
9.476000,1.497139,0.023519
9.477000,1.497066,0.023519
9.478000,1.496994,0.023519
9.479000,1.496921,0.023519
9.480000,1.496848,0.030792
9.481000,1.496775,0.030792
9.482000,1.496702,0.030792
9.483000,1.496630,0.030792
9.484000,1.496557,0.030792
9.485000,1.496484,0.030792
9.486000,1.496411,0.030792
9.487000,1.496339,0.030792
9.488000,1.496266,0.030792
9.489000,1.496193,0.030792
9.490000,1.496120,0.038069
9.491000,1.496048,0.038069
9.492000,1.495975,0.038069
9.493000,1.495902,0.038069
9.494000,1.495830,0.038069
9.495000,1.495757,0.038069
9.496000,1.495684,0.038069
9.497000,1.495612,0.038069
9.498000,1.495539,0.038069
9.499000,1.495467,0.038069
9.500000,1.495394,0.045331
9.501000,1.495322,0.045331
9.502000,1.495250,0.045331
9.503000,1.495177,0.045331
9.504000,1.495105,0.045331
9.505000,1.495033,0.045331
9.506000,1.494961,0.045331
9.507000,1.494889,0.045331
9.508000,1.494816,0.045331
9.509000,1.494744,0.045331
9.510000,1.494672,0.052556
9.511000,1.494600,0.052556
9.512000,1.494529,0.052556
9.513000,1.494457,0.052556
9.514000,1.494385,0.052556
9.515000,1.494313,0.052556
9.516000,1.494242,0.052556
9.517000,1.494170,0.052556
9.518000,1.494099,0.052556
9.519000,1.494027,0.052556
9.520000,1.493956,0.059727
9.521000,1.493885,0.059727
9.522000,1.493814,0.059727
9.523000,1.493742,0.059727
9.524000,1.493671,0.059727
9.525000,1.493601,0.059727
9.526000,1.493530,0.059727
9.527000,1.493459,0.059727
9.528000,1.493388,0.059727
9.529000,1.493318,0.059727
9.530000,1.493247,0.066822
9.531000,1.493177,0.066822
9.532000,1.493107,0.066822
9.533000,1.493037,0.066822
9.534000,1.492966,0.066822
9.535000,1.492897,0.066822
9.536000,1.492827,0.066822
9.537000,1.492757,0.066822
9.538000,1.492687,0.066822
9.539000,1.492618,0.066822
9.540000,1.492548,0.073822
9.541000,1.492479,0.073822
9.542000,1.492410,0.073822
9.543000,1.492341,0.073822
9.544000,1.492272,0.073822
9.545000,1.492203,0.073822
9.546000,1.492135,0.073822
9.547000,1.492066,0.073822
9.548000,1.491998,0.073822
9.549000,1.491929,0.073822
9.550000,1.491861,0.080706
9.551000,1.491793,0.080706
9.552000,1.491725,0.080706
9.553000,1.491658,0.080706
9.554000,1.491590,0.080706
9.555000,1.491523,0.080706
9.556000,1.491455,0.080706
9.557000,1.491388,0.080706
9.558000,1.491321,0.080706
9.559000,1.491255,0.080706
9.560000,1.491188,0.087455
9.561000,1.491121,0.087455
9.562000,1.491055,0.087455
9.563000,1.490989,0.087455
9.564000,1.490923,0.087455
9.565000,1.490857,0.087455
9.566000,1.490791,0.087455
9.567000,1.490726,0.087455
9.568000,1.490660,0.087455
9.569000,1.490595,0.087455
9.570000,1.490530,0.094047
9.571000,1.490465,0.094047
9.572000,1.490401,0.094047
9.573000,1.490336,0.094047
9.574000,1.490272,0.094047
9.575000,1.490208,0.094047
9.576000,1.490144,0.094047
9.577000,1.490080,0.094047
9.578000,1.490017,0.094047
9.579000,1.489954,0.094047
9.580000,1.489890,0.100464
9.581000,1.489827,0.100464
9.582000,1.489765,0.100464
9.583000,1.489702,0.100464
9.584000,1.489640,0.100464
9.585000,1.489578,0.100464
9.586000,1.489516,0.100464
9.587000,1.489454,0.100464
9.588000,1.489393,0.100464
9.589000,1.489331,0.100464
9.590000,1.489270,0.106686
9.591000,1.489209,0.106686
9.592000,1.489149,0.106686
9.593000,1.489088,0.106686
9.594000,1.489028,0.106686
9.595000,1.488968,0.106686
9.596000,1.488909,0.106686
9.597000,1.488849,0.106686
9.598000,1.488790,0.106686
9.599000,1.488731,0.106686
9.600000,1.488672,0.112693
9.601000,1.488613,0.112693
9.602000,1.488555,0.112693
9.603000,1.488497,0.112693
9.604000,1.488439,0.112693
9.605000,1.488381,0.112693
9.606000,1.488324,0.112693
9.607000,1.488267,0.112693
9.608000,1.488210,0.112693
9.609000,1.488153,0.112693
9.610000,1.488097,0.118467
9.611000,1.488041,0.118467
9.612000,1.487985,0.118467
9.613000,1.487929,0.118467
9.614000,1.487874,0.118467
9.615000,1.487819,0.118467
9.616000,1.487764,0.118467
9.617000,1.487710,0.118467
9.618000,1.487655,0.118467
9.619000,1.487601,0.118467
9.620000,1.487547,0.123988
9.621000,1.487494,0.123988
9.622000,1.487441,0.123988
9.623000,1.487388,0.123988
9.624000,1.487335,0.123988
9.625000,1.487283,0.123988
9.626000,1.487231,0.123988
9.627000,1.487179,0.123988
9.628000,1.487127,0.123988
9.629000,1.487076,0.123988
9.630000,1.487025,0.129239
9.631000,1.486974,0.129239
9.632000,1.486924,0.129239
9.633000,1.486874,0.129239
9.634000,1.486824,0.129239
9.635000,1.486775,0.129239
9.636000,1.486725,0.129239
9.637000,1.486677,0.129239
9.638000,1.486628,0.129239
9.639000,1.486580,0.129239
9.640000,1.486532,0.134203
9.641000,1.486484,0.134203
9.642000,1.486437,0.134203
9.643000,1.486390,0.134203
9.644000,1.486343,0.134203
9.645000,1.486296,0.134203
9.646000,1.486250,0.134203
9.647000,1.486204,0.134203
9.648000,1.486159,0.134203
9.649000,1.486114,0.134203
9.650000,1.486069,0.138862
9.651000,1.486024,0.138862
9.652000,1.485980,0.138862
9.653000,1.485936,0.138862
9.654000,1.485893,0.138862
9.655000,1.485849,0.138862
9.656000,1.485807,0.138862
9.657000,1.485764,0.138862
9.658000,1.485722,0.138862
9.659000,1.485680,0.138862
9.660000,1.485638,0.143202
9.661000,1.485597,0.143202
9.662000,1.485556,0.143202
9.663000,1.485516,0.143202
9.664000,1.485475,0.143202
9.665000,1.485435,0.143202
9.666000,1.485396,0.143202
9.667000,1.485357,0.143202
9.668000,1.485318,0.143202
9.669000,1.485279,0.143202
9.670000,1.485241,0.147205
9.671000,1.485204,0.147205
9.672000,1.485166,0.147205
9.673000,1.485129,0.147205
9.674000,1.485092,0.147205
9.675000,1.485056,0.147205
9.676000,1.485020,0.147205
9.677000,1.484984,0.147205
9.678000,1.484949,0.147205
9.679000,1.484914,0.147205
9.680000,1.484880,0.150859
9.681000,1.484845,0.150859
9.682000,1.484812,0.150859
9.683000,1.484778,0.150859
9.684000,1.484745,0.150859
9.685000,1.484712,0.150859
9.686000,1.484680,0.150859
9.687000,1.484648,0.150859
9.688000,1.484616,0.150859
9.689000,1.484585,0.150859
9.690000,1.484554,0.154149
9.691000,1.484524,0.154149
9.692000,1.484494,0.154149
9.693000,1.484464,0.154149
9.694000,1.484435,0.154149
9.695000,1.484406,0.154149
9.696000,1.484377,0.154149
9.697000,1.484349,0.154149
9.698000,1.484321,0.154149
9.699000,1.484294,0.154149
9.700000,1.484267,0.157063
9.701000,1.484240,0.157063
9.702000,1.484214,0.157063
9.703000,1.484188,0.157063
9.704000,1.484162,0.157063
9.705000,1.484137,0.157063
9.706000,1.484113,0.157063
9.707000,1.484088,0.157063
9.708000,1.484065,0.157063
9.709000,1.484041,0.157063
9.710000,1.484018,0.159590
9.711000,1.483995,0.159590
9.712000,1.483973,0.159590
9.713000,1.483951,0.159590
9.714000,1.483930,0.159590
9.715000,1.483909,0.159590
9.716000,1.483888,0.159590
9.717000,1.483868,0.159590
9.718000,1.483848,0.159590
9.719000,1.483828,0.159590
9.720000,1.483809,0.161718
9.721000,1.483791,0.161718
9.722000,1.483772,0.161718
9.723000,1.483754,0.161718
9.724000,1.483737,0.161718
9.725000,1.483720,0.161718
9.726000,1.483703,0.161718
9.727000,1.483687,0.161718
9.728000,1.483672,0.161718
9.729000,1.483656,0.161718
9.730000,1.483641,0.163438
9.731000,1.483627,0.163438
9.732000,1.483613,0.163438
9.733000,1.483599,0.163438
9.734000,1.483586,0.163438
9.735000,1.483573,0.163438
9.736000,1.483560,0.163438
9.737000,1.483548,0.163438
9.738000,1.483537,0.163438
9.739000,1.483526,0.163438
9.740000,1.483515,0.164742
9.741000,1.483505,0.164742
9.742000,1.483495,0.164742
9.743000,1.483485,0.164742
9.744000,1.483476,0.164742
9.745000,1.483468,0.164742
9.746000,1.483460,0.164742
9.747000,1.483452,0.164742
9.748000,1.483445,0.164742
9.749000,1.483438,0.164742
9.750000,1.483431,0.165624
9.751000,1.483425,0.165624
9.752000,1.483420,0.165624
9.753000,1.483414,0.165624
9.754000,1.483410,0.165624
9.755000,1.483405,0.165624
9.756000,1.483401,0.165624
9.757000,1.483398,0.165624
9.758000,1.483395,0.165624
9.759000,1.483392,0.165624
9.760000,1.483390,0.166076
9.761000,1.483389,0.166076
9.762000,1.483387,0.166076
9.763000,1.483386,0.166076
9.764000,1.483386,0.166076
9.765000,1.483386,0.166076
9.766000,1.483386,0.166076
9.767000,1.483387,0.166076
9.768000,1.483389,0.166076
9.769000,1.483390,0.166076
9.770000,1.483393,0.166095
9.771000,1.483395,0.166095
9.772000,1.483398,0.166095
9.773000,1.483402,0.166095
9.774000,1.483406,0.166095
9.775000,1.483410,0.166095
9.776000,1.483415,0.166095
9.777000,1.483420,0.166095
9.778000,1.483426,0.166095
9.779000,1.483432,0.166095
9.780000,1.483439,0.165678
9.781000,1.483446,0.165678
9.782000,1.483453,0.165678
9.783000,1.483461,0.165678
9.784000,1.483470,0.165678
9.785000,1.483478,0.165678
9.786000,1.483488,0.165678
9.787000,1.483497,0.165678
9.788000,1.483507,0.165678
9.789000,1.483518,0.165678
9.790000,1.483529,0.164821
9.791000,1.483540,0.164821
9.792000,1.483552,0.164821
9.793000,1.483564,0.164821
9.794000,1.483577,0.164821
9.795000,1.483590,0.164821
9.796000,1.483604,0.164821
9.797000,1.483618,0.164821
9.798000,1.483633,0.164821
9.799000,1.483647,0.164821
9.800000,1.483663,0.163525
9.801000,1.483679,0.163525
9.802000,1.483695,0.163525
9.803000,1.483712,0.163525
9.804000,1.483729,0.163525
9.805000,1.483746,0.163525
9.806000,1.483764,0.163525
9.807000,1.483783,0.163525
9.808000,1.483802,0.163525
9.809000,1.483821,0.163525
9.810000,1.483841,0.161790
9.811000,1.483861,0.161790
9.812000,1.483882,0.161790
9.813000,1.483903,0.161790
9.814000,1.483924,0.161790
9.815000,1.483946,0.161790
9.816000,1.483968,0.161790
9.817000,1.483991,0.161790
9.818000,1.484014,0.161790
9.819000,1.484038,0.161790
9.820000,1.484062,0.159619
9.821000,1.484087,0.159619
9.822000,1.484112,0.159619
9.823000,1.484137,0.159619
9.824000,1.484163,0.159619
9.825000,1.484189,0.159619
9.826000,1.484216,0.159619
9.827000,1.484243,0.159619
9.828000,1.484271,0.159619
9.829000,1.484299,0.159619
9.830000,1.484327,0.157015
9.831000,1.484356,0.157015
9.832000,1.484385,0.157015
9.833000,1.484415,0.157015
9.834000,1.484445,0.157015
9.835000,1.484475,0.157015
9.836000,1.484506,0.157015
9.837000,1.484538,0.157015
9.838000,1.484570,0.157015
9.839000,1.484602,0.157015
9.840000,1.484634,0.153983
9.841000,1.484667,0.153983
9.842000,1.484701,0.153983
9.843000,1.484735,0.153983
9.844000,1.484769,0.153983
9.845000,1.484804,0.153983
9.846000,1.484839,0.153983
9.847000,1.484875,0.153983
9.848000,1.484911,0.153983
9.849000,1.484947,0.153983
9.850000,1.484984,0.150528
9.851000,1.485021,0.150528
9.852000,1.485059,0.150528
9.853000,1.485097,0.150528
9.854000,1.485135,0.150528
9.855000,1.485174,0.150528
9.856000,1.485214,0.150528
9.857000,1.485253,0.150528
9.858000,1.485293,0.150528
9.859000,1.485334,0.150528
9.860000,1.485375,0.146660
9.861000,1.485416,0.146660
9.862000,1.485458,0.146660
9.863000,1.485500,0.146660
9.864000,1.485543,0.146660
9.865000,1.485586,0.146660
9.866000,1.485629,0.146660
9.867000,1.485673,0.146660
9.868000,1.485717,0.146660
9.869000,1.485761,0.146660
9.870000,1.485806,0.142387
9.871000,1.485852,0.142387
9.872000,1.485897,0.142387
9.873000,1.485943,0.142387
9.874000,1.485990,0.142387
9.875000,1.486037,0.142387
9.876000,1.486084,0.142387
9.877000,1.486132,0.142387
9.878000,1.486180,0.142387
9.879000,1.486228,0.142387
9.880000,1.486277,0.137719
9.881000,1.486326,0.137719
9.882000,1.486376,0.137719
9.883000,1.486426,0.137719
9.884000,1.486476,0.137719
9.885000,1.486527,0.137719
9.886000,1.486578,0.137719
9.887000,1.486629,0.137719
9.888000,1.486681,0.137719
9.889000,1.486733,0.137719
9.890000,1.486786,0.132668
9.891000,1.486839,0.132668
9.892000,1.486892,0.132668
9.893000,1.486946,0.132668
9.894000,1.487000,0.132668
9.895000,1.487054,0.132668
9.896000,1.487109,0.132668
9.897000,1.487164,0.132668
9.898000,1.487219,0.132668
9.899000,1.487275,0.132668
9.900000,1.487331,0.127248
9.901000,1.487388,0.127248
9.902000,1.487445,0.127248
9.903000,1.487502,0.127248
9.904000,1.487560,0.127248
9.905000,1.487618,0.127248
9.906000,1.487676,0.127248
9.907000,1.487734,0.127248
9.908000,1.487793,0.127248
9.909000,1.487853,0.127248
9.910000,1.487912,0.121473
9.911000,1.487972,0.121473
9.912000,1.488033,0.121473
9.913000,1.488093,0.121473
9.914000,1.488154,0.121473
9.915000,1.488216,0.121473
9.916000,1.488277,0.121473
9.917000,1.488339,0.121473
9.918000,1.488402,0.121473
9.919000,1.488464,0.121473
9.920000,1.488527,0.115358
9.921000,1.488590,0.115358
9.922000,1.488654,0.115358
9.923000,1.488718,0.115358
9.924000,1.488782,0.115358
9.925000,1.488847,0.115358
9.926000,1.488912,0.115358
9.927000,1.488977,0.115358
9.928000,1.489042,0.115358
9.929000,1.489108,0.115358
9.930000,1.489174,0.108921
9.931000,1.489240,0.108921
9.932000,1.489307,0.108921
9.933000,1.489374,0.108921
9.934000,1.489441,0.108921
9.935000,1.489509,0.108921
9.936000,1.489577,0.108921
9.937000,1.489645,0.108921
9.938000,1.489713,0.108921
9.939000,1.489782,0.108921
9.940000,1.489851,0.102180
9.941000,1.489920,0.102180
9.942000,1.489990,0.102180
9.943000,1.490060,0.102180
9.944000,1.490130,0.102180
9.945000,1.490200,0.102180
9.946000,1.490271,0.102180
9.947000,1.490342,0.102180
9.948000,1.490413,0.102180
9.949000,1.490485,0.102180
9.950000,1.490556,0.095154
9.951000,1.490628,0.095154
9.952000,1.490701,0.095154
9.953000,1.490773,0.095154
9.954000,1.490846,0.095154
9.955000,1.490919,0.095154
9.956000,1.490992,0.095154
9.957000,1.491066,0.095154
9.958000,1.491140,0.095154
9.959000,1.491214,0.095154
9.960000,1.491288,0.087863
9.961000,1.491362,0.087863
9.962000,1.491437,0.087863
9.963000,1.491512,0.087863
9.964000,1.491587,0.087863
9.965000,1.491663,0.087863
9.966000,1.491739,0.087863
9.967000,1.491814,0.087863
9.968000,1.491891,0.087863
9.969000,1.491967,0.087863
9.970000,1.492044,0.080330
9.971000,1.492120,0.080330
9.972000,1.492197,0.080330
9.973000,1.492275,0.080330
9.974000,1.492352,0.080330
9.975000,1.492430,0.080330
9.976000,1.492508,0.080330
9.977000,1.492586,0.080330
9.978000,1.492664,0.080330
9.979000,1.492742,0.080330
9.980000,1.492821,0.072577
9.981000,1.492900,0.072577
9.982000,1.492979,0.072577
9.983000,1.493058,0.072577
9.984000,1.493137,0.072577
9.985000,1.493217,0.072577
9.986000,1.493297,0.072577
9.987000,1.493377,0.072577
9.988000,1.493457,0.072577
9.989000,1.493537,0.072577
9.990000,1.493618,0.064628
9.991000,1.493698,0.064628
9.992000,1.493779,0.064628
9.993000,1.493860,0.064628
9.994000,1.493941,0.064628
9.995000,1.494023,0.064628
9.996000,1.494104,0.064628
9.997000,1.494186,0.064628
9.998000,1.494268,0.064628
9.999000,1.494349,0.064628
10.000000,1.494432,0.056505
10.001000,1.494514,0.056505
10.002000,1.494596,0.056505
10.003000,1.494679,0.056505
10.004000,1.494761,0.056505
10.005000,1.494844,0.056505
10.006000,1.494927,0.056505
10.007000,1.495010,0.056505
10.008000,1.495093,0.056505
10.009000,1.495176,0.056505
10.010000,1.495260,0.500000
10.011000,1.495343,0.500000
10.012000,1.495427,0.500000
10.013000,1.495511,0.500000
10.014000,1.495596,0.500000
10.015000,1.495681,0.500000
10.016000,1.495767,0.500000
10.017000,1.495853,0.500000
10.018000,1.495940,0.500000
10.019000,1.496028,0.500000
10.020000,1.496116,0.500000
10.021000,1.496205,0.500000
10.022000,1.496294,0.500000
10.023000,1.496384,0.500000
10.024000,1.496474,0.500000
10.025000,1.496565,0.500000
10.026000,1.496657,0.500000
10.027000,1.496749,0.500000
10.028000,1.496841,0.500000
10.029000,1.496935,0.500000
